"CMS Certification Number (CCN)",HHCAHPS Survey Summary Star Rating,HHCAHPS Survey Summary Star Rating Footnote,Star Rating for health team gave care in a professional way,Footnote for Star Rating for gave care in a professional way,Percent of patients who reported that their home health team gave care in a professional way,Footnote for Percent of patients who reported that their home health team gave care in a professional way,Star Rating for health team communicated well with them,Footnote for Star Rating for communicated well with them,Percent of patients who reported that their home health team communicated well with them,Footnote for Percent of patients who reported that their home health team communicated well with them,"Star Rating team discussed medicines, pain, and home safety","Footnote Star Rating discussed medicines, pain, home safety","Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them","Footnote for Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them",Star Rating for how patients rated overall care from agency,Footnote for Star Rating for overall care from agency,"Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Footnote for Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0(lowest) to 10(highest)","Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family","Footnote for Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family",Number of completed Surveys,Footnote for number of completed surveys,Response rate,Footnote for response rate,Footnote Number
747249,Not Available,11,Not Available,11,87,11,Not Available,11,82,11,Not Available,11,69,11,Not Available,11,55,11,62,11,20,11,15,11,11
747251,3,11,4,11,87,11,3,11,85,11,3,11,79,11,3,11,91,11,81,11,66,11,23,11,11
747252,2,"10,11",2,"10,11",82,"10,11",2,"10,11",77,"10,11",2,"10,11",73,"10,11",2,"10,11",75,"10,11",77,"10,11",59,"10,11",24,"10,11","10,11"
747253,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747254,4,11,4,11,90,11,4,11,89,11,4,11,87,11,4,11,88,11,83,11,66,11,18,11,11
747256,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747257,Not Available,9,Not Available,9,94,9,Not Available,9,95,9,Not Available,9,91,9,Not Available,9,82,9,48,9,10,9,9,9,9
747258,Not Available,9,Not Available,9,98,9,Not Available,9,99,9,Not Available,9,96,9,Not Available,9,98,9,73,9,7,9,26,9,9
747259,5,,5,,94,,5,,92,,4,,88,,4,,91,,80,,76,,31,,
747260,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747261,Not Available,11,Not Available,11,95,11,Not Available,11,88,11,Not Available,11,78,11,Not Available,11,93,11,89,11,21,11,45,11,11
747264,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747266,Not Available,9,Not Available,9,91,9,Not Available,9,92,9,Not Available,9,98,9,Not Available,9,85,9,61,9,7,9,11,9,9
747267,Not Available,11,Not Available,11,92,11,Not Available,11,89,11,Not Available,11,76,11,Not Available,11,81,11,87,11,36,11,21,11,11
747269,Not Available,9,Not Available,9,95,9,Not Available,9,82,9,Not Available,9,73,9,Not Available,9,85,9,71,9,10,9,9,9,9
747270,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747273,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747278,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747283,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747284,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747285,Not Available,11,Not Available,11,94,11,Not Available,11,94,11,Not Available,11,94,11,Not Available,11,92,11,93,11,15,11,13,11,11
747287,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747290,3,,4,,88,,3,,86,,3,,80,,3,,82,,75,,177,,25,,
747291,Not Available,11,Not Available,11,92,11,Not Available,11,92,11,Not Available,11,95,11,Not Available,11,78,11,57,11,12,11,12,11,11
747292,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747293,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747294,Not Available,11,Not Available,11,87,11,Not Available,11,91,11,Not Available,11,86,11,Not Available,11,87,11,91,11,12,11,14,11,11
747295,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747296,Not Available,9,Not Available,9,100,9,Not Available,9,94,9,Not Available,9,94,9,Not Available,9,97,9,98,9,7,9,23,9,9
747297,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747298,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747299,Not Available,9,Not Available,9,100,9,Not Available,9,100,9,Not Available,9,100,9,Not Available,9,100,9,100,9,1,9,3,9,9
747301,3,,3,,87,,3,,84,,3,,81,,3,,84,,82,,334,,29,,
747302,Not Available,9,Not Available,9,88,9,Not Available,9,96,9,Not Available,9,84,9,Not Available,9,94,9,94,9,3,9,17,9,9
747304,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747305,Not Available,11,Not Available,11,95,11,Not Available,11,87,11,Not Available,11,87,11,Not Available,11,96,11,92,11,17,11,24,11,11
747306,Not Available,9,Not Available,9,93,9,Not Available,9,79,9,Not Available,9,78,9,Not Available,9,93,9,94,9,7,9,14,9,9
747307,Not Available,11,Not Available,11,87,11,Not Available,11,79,11,Not Available,11,78,11,Not Available,11,78,11,67,11,13,11,9,11,11
747308,Not Available,11,Not Available,11,90,11,Not Available,11,92,11,Not Available,11,77,11,Not Available,11,90,11,85,11,39,11,38,11,11
747311,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747312,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747313,4,11,5,11,93,11,3,11,86,11,4,11,83,11,4,11,88,11,78,11,68,11,29,11,11
747314,4,,4,,91,,4,,88,,5,,89,,4,,88,,81,,71,,19,,
747315,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747317,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747318,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747319,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747320,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747321,Not Available,9,Not Available,9,79,9,Not Available,9,75,9,Not Available,9,84,9,Not Available,9,70,9,37,9,3,9,12,9,9
747322,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747323,Not Available,11,Not Available,11,96,11,Not Available,11,94,11,Not Available,11,99,11,Not Available,11,76,11,93,11,12,11,11,11,11
747325,Not Available,9,Not Available,9,100,9,Not Available,9,94,9,Not Available,9,100,9,Not Available,9,99,9,67,9,3,9,13,9,9
747326,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747327,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747328,3,,3,,86,,2,,82,,2,,73,,3,,84,,70,,81,,24,,
747329,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747330,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747332,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747334,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747335,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747337,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747339,Not Available,9,Not Available,9,100,9,Not Available,9,100,9,Not Available,9,100,9,Not Available,9,100,9,100,9,3,9,10,9,9
747340,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747341,2,,2,,85,,1,,78,,3,,80,,2,,76,,70,,84,,18,,
747342,Not Available,9,Not Available,9,96,9,Not Available,9,94,9,Not Available,9,82,9,Not Available,9,86,9,86,9,3,9,8,9,9
747345,Not Available,11,Not Available,11,72,11,Not Available,11,65,11,Not Available,11,79,11,Not Available,11,54,11,32,11,19,11,30,11,11
747348,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747349,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747352,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747353,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747354,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747356,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747358,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747359,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747361,Not Available,11,Not Available,11,90,11,Not Available,11,85,11,Not Available,11,76,11,Not Available,11,80,11,69,11,30,11,15,11,11
747362,Not Available,9,Not Available,9,88,9,Not Available,9,63,9,Not Available,9,74,9,Not Available,9,100,9,100,9,3,9,43,9,9
747363,4,,5,,93,,4,,91,,4,,86,,4,,86,,84,,87,,32,,
747367,Not Available,9,Not Available,9,91,9,Not Available,9,100,9,Not Available,9,80,9,Not Available,9,100,9,100,9,3,9,7,9,9
747369,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747370,Not Available,"9,10",Not Available,"9,10",98,"9,10",Not Available,"9,10",97,"9,10",Not Available,"9,10",91,"9,10",Not Available,"9,10",96,"9,10",95,"9,10",3,"9,10",30,"9,10","9,10"
747371,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747372,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747373,Not Available,11,Not Available,11,99,11,Not Available,11,97,11,Not Available,11,95,11,Not Available,11,100,11,96,11,20,11,24,11,11
747374,Not Available,11,Not Available,11,77,11,Not Available,11,78,11,Not Available,11,81,11,Not Available,11,73,11,71,11,25,11,21,11,11
747376,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747377,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747378,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747379,3,,4,,88,,3,,87,,3,,82,,3,,88,,81,,165,,27,,
747382,Not Available,9,Not Available,9,99,9,Not Available,9,99,9,Not Available,9,93,9,Not Available,9,92,9,92,9,6,9,8,9,9
747387,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747388,3,11,3,11,82,11,1,11,78,11,3,11,78,11,3,11,84,11,64,11,41,11,25,11,11
747389,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
747390,2,,1,,78,,1,,72,,3,,75,,1,,63,,59,,80,,27,,
747393,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
